day,segment,co_reference_ppm,co_reference_min_ppm,co_reference_max_ppm,humidity_pct,temperature_c,log_r1_blind,log_r2_blind,log_r3_blind,log_r4_blind,log_r5_blind,log_r6_blind,log_r7_blind,log_r8_blind,log_r9_blind,log_r10_blind,log_r11_blind,log_r12_blind,log_r13_blind,log_r14_blind,log_r1_high,log_r1_low,log_r2_high,log_r2_low,log_r3_high,log_r3_low,log_r4_high,log_r4_low,log_r5_high,log_r5_low,log_r6_high,log_r6_low,log_r7_high,log_r7_low,log_r8_high,log_r8_low,log_r9_high,log_r9_low,log_r10_high,log_r10_low,log_r11_high,log_r11_low,log_r12_high,log_r12_low,log_r13_high,log_r13_low,log_r14_high,log_r14_low,co_level_offline_ppm,position_split,day_split,split
20161016_053656,4,15.56,6.67,15.56,51.52,24.58,0.8530618582711976,0.5990012985260031,1.5788337214484787,3.1853282145082376,3.430947104188589,3.0780269491027483,3.45444742702987,3.25432404649968,2.921154190915649,3.035500248539222,3.267944045614415,3.129148034493428,3.018173573352607,3.1628662372082053,-2.403511011584006,2.008656887336874,-1.9255194594075793,1.759270712191323,-2.1061962789886555,2.737945516296207,-2.2576117273513145,3.453318499975577,-2.1111386284230904,3.7773526787501104,-2.071473372030659,3.638199129716627,-2.0440743978425444,3.81257166283324,-2.3005870903313728,3.326491795075059,-2.3361418765228885,3.0471760566175528,-2.1252760780236355,3.126611402033466,-2.221005106001623,3.296806765869723,-2.222850124975192,3.2031406741620647,-2.277892480403674,3.0932989963581234,-2.231195096907373,3.2498782447863164,15.56,test,test,test
20161016_053656,5,6.67,2.22,6.67,30.6,24.54,1.345154501639768,1.0650037640715442,2.348490967433742,3.61962050044991,3.9263832627222763,3.7106580690365183,3.9055762698110295,3.8122137198086445,3.6140400606907273,3.718668812299688,3.822413346735334,3.7430906123932046,3.693556001997838,3.845368113022615,-2.4090573375045627,2.4576620993857556,-1.900793446217408,2.2143173067085895,-2.085459694974115,3.2697713162847064,-2.221466147989107,3.728830669616164,-2.0738571633859353,4.002293233257118,-2.0310324024721482,3.909624130426893,-2.011409131288009,3.9962391460487456,-2.2537949288246137,3.882480903047158,-2.3217679124108197,3.7289147392595057,-2.1070183094500705,3.7834871144819853,-2.206366235253503,3.8496794070176437,-2.191043718261138,3.7783590325866836,-2.246204759557938,3.7494615184597686,-2.215490386143112,3.895401632571873,6.67,train,test,excluded_cross_cell
20161016_053656,6,2.22,2.22,11.11,50.0,24.58,1.6846859457049512,1.236251035064257,2.6453022229000434,3.5972766435158094,3.977481103625101,3.859372683489724,3.9714252333666944,4.032749261115585,3.953855689030079,3.9914347448523078,4.069094759693947,3.9662990469992083,3.9485940574816634,4.138271435996443,-2.412400581809357,2.6513494936063386,-1.8898134097034431,2.4307715406124832,-2.0722673379318355,3.4144012055066706,-2.197324582336553,3.6633847073999894,-2.047942874620465,4.020719550347363,-2.004705195565819,3.9694551915390086,-1.9870446924138683,4.034606942736095,-2.2027397580243298,4.090359967591652,-2.304587095664719,4.059511542381854,-2.0939462278827174,4.046154908378419,-2.1892564076870427,4.106943198398536,-2.158484749020289,3.996472603863336,-2.2118307297255817,3.9921826293436355,-2.201835189893903,4.1787194110683785,2.22,train,test,excluded_cross_cell
20161016_053656,7,11.11,2.22,11.11,61.0,24.62,0.827389716048573,0.4245648493446566,1.4193727198206343,3.1200793426236926,3.510709268442458,3.1308655701337496,3.5121881498714327,3.547995382387063,3.2969258421545407,3.426913860166792,3.582865947526153,3.4996450586131633,3.3850070222634274,3.5547164334830077,-2.407390361509859,1.9371954785991097,-1.924491240363599,1.4399052049522416,-2.102507575699411,2.541687262930804,-2.2528430010992317,3.3389633083621897,-2.115691448493034,3.7847412995849314,-2.065933503125536,3.628850748454193,-2.0417604747121474,3.796432564278658,-2.279845606024556,3.630328306164048,-2.32687778556309,3.4195839741744023,-2.117767001494223,3.498850269726775,-2.214574215671332,3.6037299790722406,-2.206366235253503,3.547295728298585,-2.2614431496628704,3.4469894051022942,-2.2237739125697558,3.619392710692315,11.11,train,test,excluded_cross_cell
20161016_053656,8,2.22,2.22,13.33,63.45,24.62,0.5901727049321157,0.22522139110917538,1.187660478833631,3.075268699242275,3.6008402763907705,3.201509906384287,3.532143769371889,3.990334985487082,3.8517484473322567,3.954672449145503,4.052767074055042,3.9305719059607944,3.8514850048599825,4.113439422770607,-2.4196822867446928,1.6160360964623275,-1.9118952704680356,0.9925478215909094,-2.104144238371896,2.239133980413429,-2.238671767250393,3.2492692301879944,-2.107841016201534,3.7420836715245347,-2.042916841361851,3.592258415509511,-2.036382052219389,3.7413793952104464,-2.2045513527226803,4.061153103198532,-2.304587095664719,3.9664865691969875,-2.0947582457917293,4.010894110333718,-2.1901496636642577,4.08567374577447,-2.158484749020289,3.9662990469992083,-2.212744388994256,3.896302076655279,-2.201835189893903,4.156945269510616,2.22,train,test,excluded_cross_cell
20161016_053656,9,13.33,4.44,13.33,53.04,24.58,0.09966432311294532,-0.09453048384623328,0.537370178988103,2.63364987852596,2.779347082984244,2.282861862545853,2.8333192208040163,3.340870423872721,3.044265261799387,3.1664408263528756,3.3769525021576983,3.2671096438301435,3.1346634361445624,3.30764099639408,-2.4151954465487506,1.0676031017937646,-1.9428149441480107,0.5743073366784125,-2.1231852504556796,1.591823688834843,-2.277892956311099,3.1249826406512686,-2.1311559773665145,3.449660508233637,-2.0907047339585465,3.0835874611020024,-2.0631746466551375,3.466088965465768,-2.294616923344869,3.412302161394261,-2.3309845675157437,3.1596055355293724,-2.1227666664182094,3.2586694507986884,-2.218243944560295,3.4121999639850413,-2.2164073967529934,3.331489969237335,-2.2730262907525014,3.2038718257176657,-2.22747762050724,3.378890421139615,13.33,validation,test,excluded_cross_cell
20161016_053656,10,4.44,4.44,6.67,27.34,24.5,0.5657114572502614,0.2955014215039126,1.4042325062509036,3.346396187395885,3.722701002589447,3.289382749597864,3.647393176506518,3.932111866265401,3.749348769753344,3.8625596146925556,3.957699756524508,3.862601642094428,3.8027905590673994,3.9986978257889465,-2.4179959445053734,1.6192298148965696,-1.9118952704680356,1.1704056794819881,-2.1045555884270666,2.479416607044362,-2.2405497020745933,3.543631113944631,-2.0996442489973552,3.8447843087622258,-2.0456199932043253,3.666761648860317,-2.0348506583519606,3.8173650129034553,-2.234926444520231,3.99769415137591,-2.3136460403534707,3.857974339541274,-2.1020965670772442,3.9308683118938315,-2.2009314392675456,3.988806252982154,-2.176833887688485,3.896031825330063,-2.233992301528434,3.8564806967511807,-2.209094749906707,4.043561663876117,4.44,train,test,excluded_cross_cell
20161016_053656,11,6.67,0.0,6.67,53.54,24.54,0.8527949107606398,0.49865182283428194,1.7462112526692128,3.330864326816248,3.7618347979610847,3.412678054015969,3.7122907583743974,3.772818407707596,3.5783779685088635,3.690248516520174,3.8071468169094382,3.723705911265982,3.629532765393057,3.828556610286151,-2.4112845099173867,1.9619803292328077,-1.9112189092653828,1.5337656404780988,-2.0939462278827174,2.8330309744867206,-2.234926444520231,3.4934118656499664,-2.096384262410148,3.8776716974548484,-2.0463936876336355,3.7517110505340385,-2.0279882600909205,3.8716155083252994,-2.2566561611056457,3.852088270584959,-2.320749063621717,3.7088756901177207,-2.110313205346923,3.763253819353298,-2.209094749906707,3.8388822576697543,-2.191043718261138,3.762838308007226,-2.247150386105945,3.689279374135263,-2.2164073967529934,3.878799155095508,6.67,test,test,test
20161016_053656,12,0.0,0.0,15.56,52.52,24.5,0.8417826796990935,0.4302877935395102,1.6828184772340864,3.342847670273684,3.787520444241953,3.514296874039799,3.7262932473086203,4.158548652443887,4.045700387395706,4.117917849414473,4.193939488768338,4.028719228495397,4.030550652681383,4.266228502791986,-2.4179959445053734,1.8908906549344584,-1.9011280062834202,1.3387611863532198,-2.0923241675108497,2.705199026245096,-2.220083871482302,3.4820337528756062,-2.084253098677058,3.861596703515033,-2.0241960674538575,3.7574348966094417,-2.015903520875848,3.8555415388782572,-2.155890713843242,4.216247986295946,-2.2886821878250543,4.14650839424845,-2.0794415416798357,4.161093139385745,-2.1715568305876416,4.233187241624782,-2.1269525243508878,4.060794672843916,-2.1812528078265205,4.070396755528276,-2.18658141723774,4.2904703999924525,0.0,validation,test,excluded_cross_cell
20161016_053656,13,15.56,8.89,15.56,48.45,24.5,0.3070390968332116,0.0995196827834009,0.8763640342770177,2.843192694018828,3.0095302774796826,2.534818222252827,3.023430623455738,3.211496665718277,2.865412859854969,2.975126423760973,3.237061459261211,3.0951647032874043,2.952140822627129,3.1159245988927537,-2.4101709237109747,1.4119816104619618,-1.9369013963042243,0.9939197326770834,-2.110313205346923,2.0528112697077567,-2.2677017403272317,3.2855844895399775,-2.1227670153831966,3.577390066984995,-2.087070650074338,3.311424606022912,-2.0584632120075455,3.5967334851286337,-2.3025850929940455,3.288233962970512,-2.332013903684858,2.9871808138242253,-2.1261139498782664,3.0809507943369745,-2.220083871482302,3.2696549242792683,-2.2219271899765913,3.1740834588440503,-2.277892480403674,3.0305732171961774,-2.2302644314144198,3.2010050902650473,15.56,train,test,excluded_cross_cell
20161016_053656,14,8.89,8.89,15.56,38.59,24.54,0.6698273752383285,0.40038556236486567,1.5231826131820123,3.327367832283677,3.6396445660695,3.2561060968686824,3.6159915066581,3.6208548636915334,3.3898195657701806,3.522506046828262,3.656537031192682,3.5802970871961635,3.4772907625393477,3.6503802805883185,-2.4090573375045627,1.7743161592132686,-1.9180031958023054,1.4289333196871956,-2.102914897865478,2.638149302360862,-2.247150386105945,3.543631113944631,-2.1037342342488805,3.842336542615552,-2.0588549080714476,3.6862434829926554,-2.036382052219389,3.8309138858145095,-2.2730262907525014,3.704706050208815,-2.3279029009783354,3.508241971658279,-2.115275994689052,3.600703763210211,-2.212744388994256,3.6797655483597467,-2.201835189893903,3.6190925174406563,-2.2614431496628704,3.5488067134459915,-2.2219271899765913,3.711724018651539,8.89,train,test,excluded_cross_cell
20161016_053656,15,15.56,13.33,15.56,48.98,24.62,0.5805353411072991,0.37409573059716517,1.2675487266195171,3.078030896275109,3.270688470220914,2.882507676115951,3.282189749652469,3.235973687162294,2.882428401199295,3.0054616541886254,3.240386796035254,3.1044162603582883,2.971457173969823,3.128548410444106,-2.406835114367845,1.7313723192129598,-1.9317114296555002,1.4243124283074116,-2.1037342342488805,2.4701229067952513,-2.2595256035335987,3.407133063927084,-2.119430549896199,3.718346019092046,-2.0770444170801143,3.5181000298912317,-2.0518263746468626,3.7262932473086203,-2.3025850929940455,3.3161549740703333,-2.3361418765228885,3.005256771178801,-2.1252760780236355,3.1023150419565173,-2.220083871482302,3.274227273796603,-2.222850124975192,3.1798314161723753,-2.280823601212533,3.056276892170255,-2.231195096907373,3.2157669974681125,15.56,train,test,excluded_cross_cell
20161016_053656,16,13.33,13.33,15.56,33.29,24.62,0.8375937849249734,0.627808339251605,1.7125178295027859,3.3506722132429356,3.558918821587877,3.2267209710772886,3.5862679342801367,3.35211567499834,3.0471760566175528,3.1721782696645677,3.3662884261738824,3.254683026306096,3.1572471992085416,3.297498447775419,-2.4051730629759254,1.9784188263698257,-1.9255194594075793,1.7619873108943849,-2.097199589544873,2.8353404918370897,-2.2499926428748753,3.5820484133193697,-2.1012785705742765,3.855630415916933,-2.0651442369790116,3.700642497446292,-2.0409903553055835,3.866565282503363,-2.2956094792576205,3.420071473427452,-2.333044300478754,3.165542556410874,-2.121931593300788,3.26207323585152,-2.2173252490432223,3.3941123419389254,-2.217325670656644,3.3212843877976415,-2.2739976361421332,3.231282542272762,-2.22747762050724,3.378890421139615,13.33,train,test,excluded_cross_cell
20161016_053656,17,15.56,8.89,15.56,59.05,24.74,0.7572012093500511,0.48131442039160227,1.4338695017327776,3.075268699242275,3.3641771789422443,3.0132627135435,3.4032519362852836,3.2951440334586874,2.9648760800642697,3.0886714629625476,3.3062088168008668,3.1798314161723753,3.059115440026323,3.221839429051908,-2.4101709237109747,1.8788541760789887,-1.9286111844810157,1.5367811943938268,-2.107429662825802,2.603992540064303,-2.2585682075772713,3.3542490203320887,-2.114447150878651,3.751912936999411,-2.0750512726791683,3.592258415509511,-2.0463936876336355,3.78611958853899,-2.3005870903313728,3.3668474536187434,-2.3361418765228885,3.0907651421838533,-2.1252760780236355,3.1895705904756118,-2.221005106001623,3.336132499798857,-2.222850124975192,3.2451788473692464,-2.277892480403674,3.1346634361445624,-2.231195096907373,3.3010676062430897,15.56,train,test,excluded_cross_cell
20161016_053656,18,8.89,8.89,11.11,33.3,24.74,0.8951488081207273,0.5552634731965589,1.7322571340789472,3.4109067593960427,3.732348342517819,3.3552790897171514,3.7070876737626053,3.6548339265569836,3.412064783626212,3.5422570323741365,3.670577999494023,3.5933262447803274,3.5120855914297984,3.6645457770984833,-2.4135166537013273,1.9950675927081531,-1.9180031958023054,1.5922917535991299,-2.103734570180195,2.824605817120545,-2.245260026374776,3.601798074674192,-2.0943522368372234,3.8837634388143534,-2.055334542570984,3.7412963670057175,-2.034468834103045,3.882812502523345,-2.272541089355862,3.730088573691616,-2.3258537199334,3.5308533578851953,-2.1136189934814222,3.6227850565614768,-2.212744388994256,3.6932747804992143,-2.201835189893903,3.6318142712219657,-2.2576117273513145,3.5822097485074806,-2.220083871482302,3.725857269235506,8.89,validation,test,excluded_cross_cell
20161016_053656,19,11.11,0.0,11.11,49.01,24.86,0.9774610871039594,0.6516999906457719,1.8034080272438509,3.335078946450696,3.6575435738040833,3.326901186667421,3.6605545652880225,3.4926759879305775,3.233117922997852,3.3601461942125406,3.5175868541677158,3.4359336959376807,3.3337212165372416,3.4866561651130725,-2.4090573375045627,2.0856394762700683,-1.9200474895295858,1.7815407690337233,-2.1004609089039112,2.890641765719556,-2.247150386105945,3.5342440735048974,-2.102096232244642,3.8726208358126364,-2.0588549080714476,3.744130375028173,-2.0356160621398063,3.8889713457378225,-2.285727975927623,3.5616822438469358,-2.3299562897901778,3.361196790892424,-2.119430549896199,3.4456256656965008,-2.2164073967529934,3.541596801964497,-2.2118307297255817,3.4842263951133896,-2.2681836662767134,3.4030955789452357,-2.226550406718048,3.5509440925239315,11.11,train,test,excluded_cross_cell
20161016_053656,20,0.0,0.0,15.56,52.59,24.98,1.057720847292033,0.5987815545242241,1.9325788233607897,3.4026263601858466,3.8234212735852746,3.6145599211212596,3.8020987584390578,4.112133725951774,4.059511542381854,4.117917849414473,4.187086294873046,4.041667855220085,4.043663361168953,4.266228502791986,-2.4163140152479285,2.124880859935254,-1.89512220355925,1.6001549588351835,-2.0858621094827585,2.9052986838321915,-2.2136588837996443,3.520735912571718,-2.073061934715797,3.8950273947719287,-2.020418201230375,3.8225730210874884,-2.0106623051596175,3.9055762698110295,-2.1602178517071238,4.167217009524477,-2.2926347621408776,4.154793482329384,-2.080241861850605,4.161093139385745,-2.175071772695086,4.21758969049078,-2.1303138720535926,4.068060475575104,-2.183913563276547,4.084026513769102,-2.1901496636642577,4.2997110334336295,0.0,train,test,excluded_cross_cell
20161016_053656,21,15.56,15.56,17.78,42.32,25.02,0.45577620185344536,0.24508967434954287,1.056087407258405,2.9626148970911634,3.08884396578531,2.7043887746108237,3.14438010571656,3.170865556500962,2.8427883984734947,2.9477329791022386,3.201131318188053,3.075458007919873,2.940589474056782,3.0955278335292964,-2.4123999590012524,1.5887970856938085,-1.9372480167687125,1.2086289622658084,-2.1111389693661593,2.2512426833964865,-2.265771235998502,3.3603598743566474,-2.118183148001808,3.6308079764992747,-2.0826469946867605,3.4051182117417023,-2.054553902287508,3.6514890648953773,-2.3055896020143445,3.244056123398499,-2.332013903684858,2.9599340968353727,-2.1261139498782664,3.0496615905790714,-2.220083871482302,3.234296315594077,-2.222850124975192,3.1554768060053773,-2.277892480403674,3.023211244542276,-2.231195096907373,3.1832362119145707,15.56,validation,test,excluded_cross_cell
20161016_053656,22,17.78,11.11,17.78,48.53,25.1,0.41144717978571177,0.21897487444199004,0.9764823187680295,2.848333746549266,2.9481478821483154,2.553779514074376,2.98496450869266,3.0619646717714204,2.6780925860120592,2.767306043430014,3.0475606747463546,2.901350162960179,2.7514736090106346,2.9205129148081515,-2.406835114367845,1.54485314964186,-1.9379419794061366,1.223387483579495,-2.115275994689052,2.1872807032842005,-2.269150316907808,3.3004668717072976,-2.1244389076105716,3.5792905670358537,-2.0882804903470404,3.350065326093798,-2.0572887370387027,3.58819915116195,-2.31061726469131,3.146434155967484,-2.3371765377636646,2.7971166871301225,-2.127791802620883,2.8817562534939674,-2.2237739125697558,3.0916967846914147,-2.2302644314144198,2.9957841589618024,-2.285727975927623,2.85933391797299,-2.233992301528434,3.021922990138868,17.78,train,test,excluded_cross_cell
20161016_053656,23,11.11,0.0,11.11,67.91,25.22,0.3113009380504149,0.038451186374252634,0.7828050524904807,2.7225446472526627,3.0611969281975018,2.6165268422324055,3.081336410846139,3.408086927477697,3.1189184636237757,3.2838804873450145,3.4520299032435524,3.3478985687942147,3.192026588435482,3.4114117040691267,-2.4146352224005057,1.3183901825060178,-1.9351680525234112,0.8115078271447911,-2.1215144051247283,1.9028087730033496,-2.2706021643956094,3.0277395321889706,-2.1261139498782664,3.550728837855303,-2.081844426296146,3.323725810227609,-2.060423535844074,3.5778165998718343,-2.2926347621408776,3.4926759879305775,-2.3351082846996056,3.2523028639806006,-2.1244389076105716,3.3770822689532896,-2.221005106001623,3.4822119246430527,-2.2164073967529934,3.396121186221473,-2.2759431620476245,3.2685646327554356,-2.2302644314144198,3.4824117104119012,11.11,train,test,excluded_cross_cell
